	2theta	BCC_112	2theta	BCC_200	2theta	BCC_220	2theta	BCC_110/FCC_111	2theta	FCC_200	2theta	FCC_222	2theta	FCC_311
550.00000	75.71100	00.00000	59.51100	01.00000	90.51100	02.00000	40.11100	01.00000	46.31100	04.00000	87.51100	03.00000	83.11100	05.00000
551.00000	75.70274	00.00000	59.50274	01.00000	90.50274	00.00000	40.10274	00.00000	46.30274	02.00000	87.50274	04.00000	83.10274	03.00000
552.00000	75.69448	01.00000	59.49448	00.00000	90.49448	00.00000	40.09448	01.00000	46.29448	00.00000	87.49448	03.00000	83.09448	04.00000
553.00000	75.68622	00.00000	59.48622	00.00000	90.48622	04.00000	40.08622	00.00000	46.28622	01.00000	87.48622	02.00000	83.08622	06.00000
554.00000	75.67796	00.00000	59.47796	02.00000	90.47796	01.00000	40.07796	03.00000	46.27796	00.00000	87.47796	03.00000	83.07796	02.00000
555.00000	75.66970	00.00000	59.46970	00.00000	90.46970	02.00000	40.06970	01.00000	46.26970	01.00000	87.46970	03.00000	83.06970	05.00000
556.00000	75.66144	01.00000	59.46144	03.00000	90.46144	00.00000	40.06144	02.00000	46.26144	04.00000	87.46144	05.00000	83.06144	04.00000
557.00000	75.65318	01.00000	59.45318	02.00000	90.45318	01.00000	40.05318	00.00000	46.25318	03.00000	87.45318	05.00000	83.05318	05.00000
558.00000	75.64492	00.00000	59.44492	00.00000	90.44492	01.00000	40.04492	02.00000	46.24492	02.00000	87.44492	03.00000	83.04492	02.00000
559.00000	75.63666	00.00000	59.43666	01.00000	90.43666	01.00000	40.03666	00.00000	46.23666	01.00000	87.43666	03.00000	83.03666	00.00000
560.00000	75.62840	00.00000	59.42840	01.00000	90.42840	01.00000	40.02840	01.00000	46.22840	02.00000	87.42840	01.00000	83.02840	06.00000
561.00000	75.62014	03.00000	59.42014	01.00000	90.42014	01.00000	40.02014	01.00000	46.22014	01.00000	87.42014	02.00000	83.02014	06.00000
562.00000	75.61188	01.00000	59.41188	01.00000	90.41188	03.00000	40.01188	02.00000	46.21188	01.00000	87.41188	08.00000	83.01188	02.00000
563.00000	75.60362	01.00000	59.40362	00.00000	90.40362	02.00000	40.00362	01.00000	46.20362	00.00000	87.40362	00.00000	83.00362	05.00000
564.00000	75.59536	00.00000	59.39536	01.00000	90.39536	01.00000	39.99536	02.00000	46.19536	01.00000	87.39536	10.00000	82.99536	01.00000
565.00000	75.58710	00.00000	59.38710	03.00000	90.38710	01.00000	39.98710	02.00000	46.18710	03.00000	87.38710	02.00000	82.98710	01.00000
566.00000	75.57884	01.00000	59.37884	02.00000	90.37884	00.00000	39.97884	01.00000	46.17884	00.00000	87.37884	04.00000	82.97884	03.00000
567.00000	75.57058	02.00000	59.37058	00.00000	90.37058	01.00000	39.97058	00.00000	46.17058	02.00000	87.37058	00.00000	82.97058	00.00000
568.00000	75.56232	01.00000	59.36232	04.00000	90.36232	00.00000	39.96232	01.00000	46.16232	02.00000	87.36232	02.00000	82.96232	06.00000
569.00000	75.55406	02.00000	59.35406	02.00000	90.35406	01.00000	39.95406	00.00000	46.15406	00.00000	87.35406	04.00000	82.95406	02.00000
570.00000	75.54580	00.00000	59.34580	01.00000	90.34580	02.00000	39.94580	02.00000	46.14580	00.00000	87.34580	01.00000	82.94580	04.00000
571.00000	75.53754	00.00000	59.33754	01.00000	90.33754	01.00000	39.93754	03.00000	46.13754	02.00000	87.33754	05.00000	82.93754	03.00000
572.00000	75.52928	00.00000	59.32928	00.00000	90.32928	01.00000	39.92928	02.00000	46.12928	03.00000	87.32928	01.00000	82.92928	05.00000
573.00000	75.52102	01.00000	59.32102	03.00000	90.32102	01.00000	39.92102	01.00000	46.12102	00.00000	87.32102	06.00000	82.92102	02.00000
574.00000	75.51276	01.00000	59.31276	04.00000	90.31276	03.00000	39.91276	01.00000	46.11276	01.00000	87.31276	04.00000	82.91276	03.00000
575.00000	75.50450	00.00000	59.30450	02.00000	90.30450	00.00000	39.90450	03.00000	46.10450	02.00000	87.30450	06.00000	82.90450	02.00000
576.00000	75.49624	01.00000	59.29624	02.00000	90.29624	01.00000	39.89624	03.00000	46.09624	02.00000	87.29624	02.00000	82.89624	02.00000
577.00000	75.48798	00.00000	59.28798	02.00000	90.28798	00.00000	39.88798	01.00000	46.08798	05.00000	87.28798	02.00000	82.88798	02.00000
578.00000	75.47972	01.00000	59.27972	01.00000	90.27972	01.00000	39.87972	01.00000	46.07972	01.00000	87.27972	05.00000	82.87972	01.00000
579.00000	75.47146	01.00000	59.27146	00.00000	90.27146	00.00000	39.87146	03.00000	46.07146	01.00000	87.27146	01.00000	82.87146	03.00000
580.00000	75.46320	02.00000	59.26320	02.00000	90.26320	01.00000	39.86320	00.00000	46.06320	02.00000	87.26320	01.00000	82.86320	06.00000
581.00000	75.45494	01.00000	59.25494	00.00000	90.25494	00.00000	39.85494	01.00000	46.05494	00.00000	87.25494	06.00000	82.85494	04.00000
582.00000	75.44668	01.00000	59.24668	01.00000	90.24668	03.00000	39.84668	01.00000	46.04668	02.00000	87.24668	03.00000	82.84668	05.00000
583.00000	75.43842	00.00000	59.23842	00.00000	90.23842	01.00000	39.83842	03.00000	46.03842	01.00000	87.23842	07.00000	82.83842	03.00000
584.00000	75.43016	00.00000	59.23016	00.00000	90.23016	00.00000	39.83016	03.00000	46.03016	01.00000	87.23016	03.00000	82.83016	02.00000
585.00000	75.42190	00.00000	59.22190	01.00000	90.22190	02.00000	39.82190	01.00000	46.02190	00.00000	87.22190	06.00000	82.82190	03.00000
586.00000	75.41364	00.00000	59.21364	01.00000	90.21364	00.00000	39.81364	02.00000	46.01364	01.00000	87.21364	04.00000	82.81364	03.00000
587.00000	75.40538	00.00000	59.20538	01.00000	90.20538	00.00000	39.80538	00.00000	46.00538	01.00000	87.20538	03.00000	82.80538	05.00000
588.00000	75.39712	00.00000	59.19712	01.00000	90.19712	00.00000	39.79712	00.00000	45.99712	01.00000	87.19712	04.00000	82.79712	04.00000
589.00000	75.38886	00.00000	59.18886	01.00000	90.18886	01.00000	39.78886	00.00000	45.98886	06.00000	87.18886	03.00000	82.78886	02.00000
590.00000	75.38060	02.00000	59.18060	00.00000	90.18060	02.00000	39.78060	02.00000	45.98060	01.00000	87.18060	04.00000	82.78060	03.00000
591.00000	75.37234	00.00000	59.17234	01.00000	90.17234	00.00000	39.77234	01.00000	45.97234	01.00000	87.17234	04.00000	82.77234	01.00000
592.00000	75.36408	01.00000	59.16408	01.00000	90.16408	00.00000	39.76408	00.00000	45.96408	00.00000	87.16408	07.00000	82.76408	01.00000
593.00000	75.35582	00.00000	59.15582	01.00000	90.15582	00.00000	39.75582	02.00000	45.95582	00.00000	87.15582	01.00000	82.75582	06.00000
594.00000	75.34756	00.00000	59.14756	03.00000	90.14756	01.00000	39.74756	01.00000	45.94756	00.00000	87.14756	07.00000	82.74756	05.00000
595.00000	75.33930	00.00000	59.13930	02.00000	90.13930	01.00000	39.73930	01.00000	45.93930	00.00000	87.13930	04.00000	82.73930	01.00000
596.00000	75.33104	00.00000	59.13104	02.00000	90.13104	00.00000	39.73104	01.00000	45.93104	03.00000	87.13104	04.00000	82.73104	05.00000
597.00000	75.32278	01.00000	59.12278	01.00000	90.12278	01.00000	39.72278	04.00000	45.92278	01.00000	87.12278	05.00000	82.72278	01.00000
598.00000	75.31452	01.00000	59.11452	02.00000	90.11452	00.00000	39.71452	04.00000	45.91452	01.00000	87.11452	05.00000	82.71452	03.00000
599.00000	75.30626	00.00000	59.10626	01.00000	90.10626	02.00000	39.70626	01.00000	45.90626	02.00000	87.10626	08.00000	82.70626	02.00000
600.00000	75.29800	02.00000	59.09800	01.00000	90.09800	01.00000	39.69800	02.00000	45.89800	02.00000	87.09800	03.00000	82.69800	05.00000
601.00000	75.28974	01.00000	59.08974	01.00000	90.08974	00.00000	39.68974	01.00000	45.88974	03.00000	87.08974	02.00000	82.68974	00.00000
602.00000	75.28148	00.00000	59.08148	02.00000	90.08148	01.00000	39.68148	01.00000	45.88148	03.00000	87.08148	02.00000	82.68148	02.00000
603.00000	75.27322	00.00000	59.07322	02.00000	90.07322	02.00000	39.67322	00.00000	45.87322	00.00000	87.07322	02.00000	82.67322	05.00000
604.00000	75.26496	00.00000	59.06496	01.00000	90.06496	00.00000	39.66496	02.00000	45.86496	02.00000	87.06496	05.00000	82.66496	02.00000
605.00000	75.25670	00.00000	59.05670	01.00000	90.05670	03.00000	39.65670	01.00000	45.85670	02.00000	87.05670	02.00000	82.65670	04.00000
606.00000	75.24844	01.00000	59.04844	02.00000	90.04844	00.00000	39.64844	02.00000	45.84844	04.00000	87.04844	02.00000	82.64844	03.00000
607.00000	75.24018	01.00000	59.04018	01.00000	90.04018	00.00000	39.64018	00.00000	45.84018	02.00000	87.04018	06.00000	82.64018	05.00000
608.00000	75.23192	00.00000	59.03192	00.00000	90.03192	01.00000	39.63192	01.00000	45.83192	02.00000	87.03192	03.00000	82.63192	02.00000
609.00000	75.22366	00.00000	59.02366	01.00000	90.02366	00.00000	39.62366	01.00000	45.82366	01.00000	87.02366	05.00000	82.62366	05.00000
610.00000	75.21540	00.00000	59.01540	01.00000	90.01540	01.00000	39.61540	01.00000	45.81540	01.00000	87.01540	04.00000	82.61540	02.00000
611.00000	75.20714	00.00000	59.00714	01.00000	90.00714	02.00000	39.60714	02.00000	45.80714	00.00000	87.00714	00.00000	82.60714	05.00000
612.00000	75.19888	01.00000	58.99888	01.00000	89.99888	00.00000	39.59888	02.00000	45.79888	00.00000	86.99888	00.00000	82.59888	04.00000
613.00000	75.19062	01.00000	58.99062	02.00000	89.99062	00.00000	39.59062	01.00000	45.79062	00.00000	86.99062	03.00000	82.59062	04.00000
614.00000	75.18236	00.00000	58.98236	03.00000	89.98236	00.00000	39.58236	03.00000	45.78236	01.00000	86.98236	02.00000	82.58236	03.00000
615.00000	75.17410	00.00000	58.97410	01.00000	89.97410	01.00000	39.57410	01.00000	45.77410	01.00000	86.97410	02.00000	82.57410	02.00000
616.00000	75.16584	01.00000	58.96584	02.00000	89.96584	01.00000	39.56584	01.00000	45.76584	01.00000	86.96584	05.00000	82.56584	03.00000
617.00000	75.15758	00.00000	58.95758	02.00000	89.95758	01.00000	39.55758	01.00000	45.75758	00.00000	86.95758	02.00000	82.55758	01.00000
618.00000	75.14932	00.00000	58.94932	00.00000	89.94932	00.00000	39.54932	02.00000	45.74932	01.00000	86.94932	02.00000	82.54932	01.00000
619.00000	75.14106	02.00000	58.94106	01.00000	89.94106	01.00000	39.54106	01.00000	45.74106	01.00000	86.94106	07.00000	82.54106	03.00000
620.00000	75.13280	00.00000	58.93280	02.00000	89.93280	01.00000	39.53280	00.00000	45.73280	03.00000	86.93280	02.00000	82.53280	05.00000
621.00000	75.12454	00.00000	58.92454	00.00000	89.92454	01.00000	39.52454	02.00000	45.72454	04.00000	86.92454	04.00000	82.52454	02.00000
622.00000	75.11628	01.00000	58.91628	00.00000	89.91628	01.00000	39.51628	01.00000	45.71628	01.00000	86.91628	02.00000	82.51628	00.00000
623.00000	75.10802	00.00000	58.90802	02.00000	89.90802	00.00000	39.50802	00.00000	45.70802	03.00000	86.90802	03.00000	82.50802	01.00000
624.00000	75.09976	00.00000	58.89976	01.00000	89.89976	01.00000	39.49976	00.00000	45.69976	01.00000	86.89976	05.00000	82.49976	01.00000
625.00000	75.09150	00.00000	58.89150	01.00000	89.89150	01.00000	39.49150	00.00000	45.69150	01.00000	86.89150	03.00000	82.49150	01.00000
626.00000	75.08324	00.00000	58.88324	00.00000	89.88324	00.00000	39.48324	01.00000	45.68324	00.00000	86.88324	00.00000	82.48324	03.00000
627.00000	75.07498	01.00000	58.87498	01.00000	89.87498	01.00000	39.47498	01.00000	45.67498	00.00000	86.87498	06.00000	82.47498	04.00000
628.00000	75.06672	00.00000	58.86672	00.00000	89.86672	02.00000	39.46672	00.00000	45.66672	02.00000	86.86672	05.00000	82.46672	00.00000
629.00000	75.05846	00.00000	58.85846	01.00000	89.85846	03.00000	39.45846	01.00000	45.65846	00.00000	86.85846	06.00000	82.45846	00.00000
630.00000	75.05020	01.00000	58.85020	01.00000	89.85020	01.00000	39.45020	03.00000	45.65020	01.00000	86.85020	02.00000	82.45020	04.00000
631.00000	75.04194	00.00000	58.84194	02.00000	89.84194	02.00000	39.44194	02.00000	45.64194	02.00000	86.84194	03.00000	82.44194	02.00000
632.00000	75.03368	00.00000	58.83368	01.00000	89.83368	00.00000	39.43368	01.00000	45.63368	03.00000	86.83368	03.00000	82.43368	03.00000
633.00000	75.02542	00.00000	58.82542	00.00000	89.82542	02.00000	39.42542	03.00000	45.62542	01.00000	86.82542	00.00000	82.42542	04.00000
634.00000	75.01716	00.00000	58.81716	01.00000	89.81716	01.00000	39.41716	01.00000	45.61716	01.00000	86.81716	04.00000	82.41716	06.00000
635.00000	75.00890	00.00000	58.80890	01.00000	89.80890	01.00000	39.40890	03.00000	45.60890	01.00000	86.80890	02.00000	82.40890	02.00000
636.00000	75.00064	00.00000	58.80064	01.00000	89.80064	02.00000	39.40064	01.00000	45.60064	03.00000	86.80064	06.00000	82.40064	02.00000
637.00000	74.99238	00.00000	58.79238	00.00000	89.79238	00.00000	39.39238	03.00000	45.59238	01.00000	86.79238	02.00000	82.39238	04.00000
638.00000	74.98412	00.00000	58.78412	03.00000	89.78412	00.00000	39.38412	01.00000	45.58412	00.00000	86.78412	03.00000	82.38412	00.00000
639.00000	74.97586	02.00000	58.77586	00.00000	89.77586	01.00000	39.37586	00.00000	45.57586	00.00000	86.77586	02.00000	82.37586	00.00000
640.00000	74.96760	00.00000	58.76760	01.00000	89.76760	01.00000	39.36760	01.00000	45.56760	01.00000	86.76760	03.00000	82.36760	03.00000
641.00000	74.95934	00.00000	58.75934	01.00000	89.75934	01.00000	39.35934	02.00000	45.55934	02.00000	86.75934	03.00000	82.35934	00.00000
642.00000	74.95108	00.00000	58.75108	00.00000	89.75108	02.00000	39.35108	02.00000	45.55108	00.00000	86.75108	01.00000	82.35108	02.00000
643.00000	74.94282	00.00000	58.74282	03.00000	89.74282	01.00000	39.34282	00.00000	45.54282	00.00000	86.74282	04.00000	82.34282	05.00000
644.00000	74.93456	00.00000	58.73456	00.00000	89.73456	00.00000	39.33456	00.00000	45.53456	01.00000	86.73456	07.00000	82.33456	04.00000
645.00000	74.92630	00.00000	58.72630	01.00000	89.72630	02.00000	39.32630	00.00000	45.52630	01.00000	86.72630	04.00000	82.32630	03.00000
646.00000	74.91804	01.00000	58.71804	01.00000	89.71804	00.00000	39.31804	01.00000	45.51804	00.00000	86.71804	02.00000	82.31804	00.00000
647.00000	74.90978	00.00000	58.70978	00.00000	89.70978	02.00000	39.30978	02.00000	45.50978	01.00000	86.70978	03.00000	82.30978	04.00000
648.00000	74.90152	01.00000	58.70152	02.00000	89.70152	00.00000	39.30152	01.00000	45.50152	00.00000	86.70152	01.00000	82.30152	02.00000
649.00000	74.89326	00.00000	58.69326	01.00000	89.69326	00.00000	39.29326	00.00000	45.49326	01.00000	86.69326	01.00000	82.29326	03.00000
650.00000	74.88500	00.00000	58.68500	00.00000	89.68500	01.00000	39.28500	01.00000	45.48500	00.00000	86.68500	02.00000	82.28500	02.00000
651.00000	74.87674	00.00000	58.67674	02.00000	89.67674	00.00000	39.27674	00.00000	45.47674	01.00000	86.67674	05.00000	82.27674	03.00000
652.00000	74.86848	00.00000	58.66848	00.00000	89.66848	01.00000	39.26848	00.00000	45.46848	01.00000	86.66848	01.00000	82.26848	03.00000
653.00000	74.86022	00.00000	58.66022	00.00000	89.66022	00.00000	39.26022	01.00000	45.46022	02.00000	86.66022	00.00000	82.26022	01.00000
654.00000	74.85196	01.00000	58.65196	00.00000	89.65196	00.00000	39.25196	01.00000	45.45196	00.00000	86.65196	02.00000	82.25196	01.00000
655.00000	74.84370	00.00000	58.64370	01.00000	89.64370	00.00000	39.24370	01.00000	45.44370	02.00000	86.64370	02.00000	82.24370	05.00000
656.00000	74.83544	00.00000	58.63544	01.00000	89.63544	00.00000	39.23544	01.00000	45.43544	02.00000	86.63544	03.00000	82.23544	02.00000
657.00000	74.82718	00.00000	58.62718	01.00000	89.62718	00.00000	39.22718	00.00000	45.42718	00.00000	86.62718	02.00000	82.22718	00.00000
658.00000	74.81892	00.00000	58.61892	04.00000	89.61892	00.00000	39.21892	00.00000	45.41892	01.00000	86.61892	01.00000	82.21892	02.00000
659.00000	74.81066	01.00000	58.61066	00.00000	89.61066	00.00000	39.21066	01.00000	45.41066	01.00000	86.61066	00.00000	82.21066	01.00000
660.00000	74.80240	00.00000	58.60240	00.00000	89.60240	01.00000	39.20240	00.00000	45.40240	00.00000	86.60240	01.00000	82.20240	01.00000
661.00000	74.79414	00.00000	58.59414	00.00000	89.59414	00.00000	39.19414	01.00000	45.39414	01.00000	86.59414	01.00000	82.19414	00.00000
662.00000	74.78588	00.00000	58.58588	00.00000	89.58588	01.00000	39.18588	00.00000	45.38588	00.00000	86.58588	01.00000	82.18588	01.00000
663.00000	74.77762	00.00000	58.57762	00.00000	89.57762	00.00000	39.17762	00.00000	45.37762	00.00000	86.57762	01.00000	82.17762	00.00000
664.00000	74.76936	00.00000	58.56936	01.00000	89.56936	00.00000	39.16936	00.00000	45.36936	00.00000	86.56936	00.00000	82.16936	00.00000
665.00000	74.76110	00.00000	58.56110	00.00000	89.56110	00.00000	39.16110	00.00000	45.36110	00.00000	86.56110	00.00000	82.16110	00.00000
666.00000	74.75284	00.00000	58.55284	00.00000	89.55284	00.00000	39.15284	00.00000	45.35284	00.00000	86.55284	00.00000	82.15284	00.00000
667.00000	74.74458	00.00000	58.54458	00.00000	89.54458	00.00000	39.14458	01.00000	45.34458	00.00000	86.54458	00.00000	82.14458	00.00000
668.00000	74.73632	00.00000	58.53632	00.00000	89.53632	00.00000	39.13632	00.00000	45.33632	00.00000	86.53632	00.00000	82.13632	01.00000
669.00000	74.72806	00.00000	58.52806	00.00000	89.52806	00.00000	39.12806	00.00000	45.32806	00.00000	86.52806	00.00000	82.12806	00.00000
670.00000	74.71980	00.00000	58.51980	00.00000	89.51980	00.00000	39.11980	00.00000	45.31980	00.00000	86.51980	01.00000	82.11980	00.00000
671.00000	74.71154	00.00000	58.51154	00.00000	89.51154	00.00000	39.11154	00.00000	45.31154	00.00000	86.51154	00.00000	82.11154	00.00000
672.00000	74.70328	00.00000	58.50328	00.00000	89.50328	00.00000	39.10328	00.00000	45.30328	00.00000	86.50328	00.00000	82.10328	00.00000
673.00000	74.69502	00.00000	58.49502	00.00000	89.49502	00.00000	39.09502	00.00000	45.29502	00.00000	86.49502	00.00000	82.09502	00.00000
674.00000	74.68676	00.00000	58.48676	00.00000	89.48676	00.00000	39.08676	00.00000	45.28676	00.00000	86.48676	00.00000	82.08676	00.00000
675.00000	74.67850	00.00000	58.47850	00.00000	89.47850	00.00000	39.07850	00.00000	45.27850	00.00000	86.47850	00.00000	82.07850	00.00000
676.00000	74.67024	00.00000	58.47024	00.00000	89.47024	00.00000	39.07024	00.00000	45.27024	00.00000	86.47024	00.00000	82.07024	00.00000
677.00000	74.66198	00.00000	58.46198	00.00000	89.46198	00.00000	39.06198	00.00000	45.26198	00.00000	86.46198	00.00000	82.06198	00.00000
678.00000	74.65372	00.00000	58.45372	00.00000	89.45372	00.00000	39.05372	00.00000	45.25372	00.00000	86.45372	00.00000	82.05372	00.00000
679.00000	74.64546	00.00000	58.44546	00.00000	89.44546	00.00000	39.04546	00.00000	45.24546	00.00000	86.44546	00.00000	82.04546	00.00000
680.00000	74.63720	00.00000	58.43720	00.00000	89.43720	00.00000	39.03720	00.00000	45.23720	00.00000	86.43720	00.00000	82.03720	00.00000
681.00000	74.62894	00.00000	58.42894	00.00000	89.42894	00.00000	39.02894	00.00000	45.22894	00.00000	86.42894	00.00000	82.02894	00.00000
682.00000	74.62068	00.00000	58.42068	00.00000	89.42068	00.00000	39.02068	00.00000	45.22068	00.00000	86.42068	00.00000	82.02068	00.00000
683.00000	74.61242	00.00000	58.41242	00.00000	89.41242	00.00000	39.01242	00.00000	45.21242	00.00000	86.41242	00.00000	82.01242	00.00000
684.00000	74.60416	00.00000	58.40416	00.00000	89.40416	00.00000	39.00416	00.00000	45.20416	00.00000	86.40416	00.00000	82.00416	00.00000
685.00000	74.59590	00.00000	58.39590	00.00000	89.39590	00.00000	38.99590	00.00000	45.19590	00.00000	86.39590	00.00000	81.99590	00.00000
686.00000	74.58764	00.00000	58.38764	00.00000	89.38764	00.00000	38.98764	00.00000	45.18764	00.00000	86.38764	00.00000	81.98764	00.00000
687.00000	74.57938	00.00000	58.37938	00.00000	89.37938	00.00000	38.97938	00.00000	45.17938	00.00000	86.37938	00.00000	81.97938	00.00000
688.00000	74.57112	00.00000	58.37112	00.00000	89.37112	00.00000	38.97112	00.00000	45.17112	00.00000	86.37112	00.00000	81.97112	00.00000
689.00000	74.56286	00.00000	58.36286	00.00000	89.36286	00.00000	38.96286	00.00000	45.16286	00.00000	86.36286	00.00000	81.96286	00.00000
690.00000	74.55460	00.00000	58.35460	00.00000	89.35460	00.00000	38.95460	00.00000	45.15460	00.00000	86.35460	00.00000	81.95460	00.00000
691.00000	74.54634	00.00000	58.34634	00.00000	89.34634	00.00000	38.94634	00.00000	45.14634	00.00000	86.34634	00.00000	81.94634	00.00000
692.00000	74.53808	00.00000	58.33808	00.00000	89.33808	00.00000	38.93808	00.00000	45.13808	00.00000	86.33808	00.00000	81.93808	00.00000
693.00000	74.52982	00.00000	58.32982	00.00000	89.32982	00.00000	38.92982	00.00000	45.12982	00.00000	86.32982	00.00000	81.92982	00.00000
694.00000	74.52156	00.00000	58.32156	00.00000	89.32156	00.00000	38.92156	00.00000	45.12156	00.00000	86.32156	00.00000	81.92156	00.00000
695.00000	74.51330	00.00000	58.31330	00.00000	89.31330	00.00000	38.91330	00.00000	45.11330	00.00000	86.31330	00.00000	81.91330	00.00000
696.00000	74.50504	00.00000	58.30504	00.00000	89.30504	00.00000	38.90504	00.00000	45.10504	00.00000	86.30504	00.00000	81.90504	00.00000
697.00000	74.49678	00.00000	58.29678	00.00000	89.29678	00.00000	38.89678	00.00000	45.09678	00.00000	86.29678	00.00000	81.89678	00.00000
698.00000	74.48852	00.00000	58.28852	00.00000	89.28852	00.00000	38.88852	00.00000	45.08852	00.00000	86.28852	00.00000	81.88852	00.00000
699.00000	74.48026	00.00000	58.28026	00.00000	89.28026	00.00000	38.88026	00.00000	45.08026	00.00000	86.28026	00.00000	81.88026	00.00000
700.00000	74.47200	00.00000	58.27200	00.00000	89.27200	00.00000	38.87200	00.00000	45.07200	00.00000	86.27200	00.00000	81.87200	00.00000
701.00000	74.46374	00.00000	58.26374	00.00000	89.26374	00.00000	38.86374	00.00000	45.06374	00.00000	86.26374	00.00000	81.86374	00.00000
702.00000	74.45548	00.00000	58.25548	00.00000	89.25548	00.00000	38.85548	00.00000	45.05548	00.00000	86.25548	00.00000	81.85548	00.00000
703.00000	74.44722	00.00000	58.24722	00.00000	89.24722	00.00000	38.84722	00.00000	45.04722	00.00000	86.24722	00.00000	81.84722	00.00000
704.00000	74.43896	00.00000	58.23896	00.00000	89.23896	00.00000	38.83896	00.00000	45.03896	00.00000	86.23896	00.00000	81.83896	00.00000
705.00000	74.43070	00.00000	58.23070	00.00000	89.23070	00.00000	38.83070	00.00000	45.03070	00.00000	86.23070	00.00000	81.83070	00.00000
706.00000	74.42244	00.00000	58.22244	00.00000	89.22244	00.00000	38.82244	00.00000	45.02244	00.00000	86.22244	00.00000	81.82244	00.00000
707.00000	74.41418	00.00000	58.21418	00.00000	89.21418	00.00000	38.81418	00.00000	45.01418	00.00000	86.21418	00.00000	81.81418	00.00000
708.00000	74.40592	00.00000	58.20592	00.00000	89.20592	00.00000	38.80592	00.00000	45.00592	00.00000	86.20592	00.00000	81.80592	00.00000
709.00000	74.39766	00.00000	58.19766	00.00000	89.19766	00.00000	38.79766	00.00000	44.99766	00.00000	86.19766	00.00000	81.79766	00.00000
710.00000	74.38940	00.00000	58.18940	00.00000	89.18940	00.00000	38.78940	00.00000	44.98940	00.00000	86.18940	00.00000	81.78940	00.00000
711.00000	74.38114	00.00000	58.18114	00.00000	89.18114	00.00000	38.78114	00.00000	44.98114	00.00000	86.18114	00.00000	81.78114	00.00000
712.00000	74.37288	00.00000	58.17288	00.00000	89.17288	00.00000	38.77288	00.00000	44.97288	00.00000	86.17288	00.00000	81.77288	00.00000
713.00000	74.36462	00.00000	58.16462	00.00000	89.16462	00.00000	38.76462	00.00000	44.96462	00.00000	86.16462	00.00000	81.76462	00.00000
714.00000	74.35636	00.00000	58.15636	00.00000	89.15636	00.00000	38.75636	00.00000	44.95636	00.00000	86.15636	00.00000	81.75636	00.00000
715.00000	74.34810	00.00000	58.14810	00.00000	89.14810	00.00000	38.74810	00.00000	44.94810	00.00000	86.14810	00.00000	81.74810	00.00000
716.00000	74.33984	00.00000	58.13984	00.00000	89.13984	00.00000	38.73984	00.00000	44.93984	00.00000	86.13984	00.00000	81.73984	00.00000
717.00000	74.33158	00.00000	58.13158	00.00000	89.13158	00.00000	38.73158	00.00000	44.93158	00.00000	86.13158	00.00000	81.73158	00.00000
718.00000	74.32332	00.00000	58.12332	00.00000	89.12332	00.00000	38.72332	00.00000	44.92332	00.00000	86.12332	00.00000	81.72332	00.00000
719.00000	74.31506	00.00000	58.11506	00.00000	89.11506	00.00000	38.71506	00.00000	44.91506	00.00000	86.11506	00.00000	81.71506	00.00000
720.00000	74.30680	00.00000	58.10680	00.00000	89.10680	00.00000	38.70680	00.00000	44.90680	00.00000	86.10680	00.00000	81.70680	00.00000
721.00000	74.29854	00.00000	58.09854	00.00000	89.09854	00.00000	38.69854	00.00000	44.89854	00.00000	86.09854	00.00000	81.69854	00.00000
722.00000	74.29028	00.00000	58.09028	00.00000	89.09028	00.00000	38.69028	00.00000	44.89028	00.00000	86.09028	00.00000	81.69028	00.00000
723.00000	74.28202	00.00000	58.08202	00.00000	89.08202	00.00000	38.68202	00.00000	44.88202	00.00000	86.08202	00.00000	81.68202	00.00000
724.00000	74.27376	00.00000	58.07376	00.00000	89.07376	00.00000	38.67376	00.00000	44.87376	00.00000	86.07376	00.00000	81.67376	00.00000
725.00000	74.26550	00.00000	58.06550	00.00000	89.06550	00.00000	38.66550	00.00000	44.86550	00.00000	86.06550	00.00000	81.66550	00.00000
726.00000	74.25724	00.00000	58.05724	00.00000	89.05724	00.00000	38.65724	00.00000	44.85724	00.00000	86.05724	00.00000	81.65724	00.00000
727.00000	74.24898	00.00000	58.04898	00.00000	89.04898	00.00000	38.64898	00.00000	44.84898	00.00000	86.04898	00.00000	81.64898	00.00000
728.00000	74.24072	00.00000	58.04072	00.00000	89.04072	00.00000	38.64072	00.00000	44.84072	00.00000	86.04072	00.00000	81.64072	00.00000
729.00000	74.23246	00.00000	58.03246	00.00000	89.03246	00.00000	38.63246	00.00000	44.83246	00.00000	86.03246	00.00000	81.63246	00.00000
730.00000	74.22420	00.00000	58.02420	00.00000	89.02420	00.00000	38.62420	00.00000	44.82420	00.00000	86.02420	00.00000	81.62420	00.00000
731.00000	74.21594	00.00000	58.01594	00.00000	89.01594	00.00000	38.61594	00.00000	44.81594	00.00000	86.01594	00.00000	81.61594	00.00000
732.00000	74.20768	00.00000	58.00768	00.00000	89.00768	00.00000	38.60768	00.00000	44.80768	00.00000	86.00768	00.00000	81.60768	00.00000
733.00000	74.19942	00.00000	57.99942	00.00000	88.99942	00.00000	38.59942	00.00000	44.79942	00.00000	85.99942	00.00000	81.59942	00.00000
734.00000	74.19116	00.00000	57.99116	00.00000	88.99116	00.00000	38.59116	00.00000	44.79116	00.00000	85.99116	00.00000	81.59116	00.00000
